date,ticker,close,volume,sector
2022-10-31,ASSET_A,182.31,2478303,Technology
2022-10-31,ASSET_B,171.67,1324350,Banking
2022-10-31,ASSET_C,37.4,789654,Consumer
2022-10-31,ASSET_D,29.07,960625,Materials
2022-10-31,ASSET_E,58.52,2414770,Retail
2022-10-31,VNINDEX,817.27,0,Benchmark
2022-11-01,ASSET_A,180.16,1601542,Technology
2022-11-01,ASSET_B,170.61,493666,Banking
2022-11-01,ASSET_C,36.62,1076188,Consumer
2022-11-01,ASSET_D,29.61,2301669,Materials
2022-11-01,ASSET_E,57.93,514004,Retail
2022-11-01,VNINDEX,818.43,0,Benchmark
2022-11-02,ASSET_A,182.42,1114723,Technology
2022-11-02,ASSET_B,173.12,425071,Banking
2022-11-02,ASSET_C,36.45,1070070,Consumer
2022-11-02,ASSET_D,29.1,1601899,Materials
2022-11-02,ASSET_E,58.35,2229840,Retail
2022-11-02,VNINDEX,826.67,0,Benchmark
2022-11-03,ASSET_A,182.44,2246812,Technology
2022-11-03,ASSET_B,172.48,2203833,Banking
2022-11-03,ASSET_C,36.54,2042210,Consumer
2022-11-03,ASSET_D,28.39,1067249,Materials
2022-11-03,ASSET_E,57.57,1822776,Retail
2022-11-03,VNINDEX,822.31,0,Benchmark
2022-11-04,ASSET_A,184.59,1476367,Technology
2022-11-04,ASSET_B,171.62,1334033,Banking
2022-11-04,ASSET_C,36.43,1071523,Consumer
2022-11-04,ASSET_D,28.26,1168958,Materials
2022-11-04,ASSET_E,57.85,1972225,Retail
2022-11-04,VNINDEX,821.99,0,Benchmark
2022-11-07,ASSET_A,182.16,655549,Technology
2022-11-07,ASSET_B,173.23,562650,Banking
2022-11-07,ASSET_C,36.75,717837,Consumer
2022-11-07,ASSET_D,28.87,2205763,Materials
2022-11-07,ASSET_E,58.87,992454,Retail
2022-11-07,VNINDEX,821.0,0,Benchmark
2022-11-08,ASSET_A,179.15,923475,Technology
2022-11-08,ASSET_B,173.65,2150196,Banking
2022-11-08,ASSET_C,35.68,2412654,Consumer
2022-11-08,ASSET_D,28.39,1798798,Materials
2022-11-08,ASSET_E,58.71,2393150,Retail
2022-11-08,VNINDEX,812.76,0,Benchmark
2022-11-09,ASSET_A,173.81,1833227,Technology
2022-11-09,ASSET_B,177.62,1510893,Banking
2022-11-09,ASSET_C,35.84,503047,Consumer
2022-11-09,ASSET_D,28.84,2024828,Materials
2022-11-09,ASSET_E,60.0,932154,Retail
2022-11-09,VNINDEX,819.6,0,Benchmark
2022-11-10,ASSET_A,173.87,1356269,Technology
2022-11-10,ASSET_B,178.94,1134492,Banking
2022-11-10,ASSET_C,35.91,827918,Consumer
2022-11-10,ASSET_D,29.11,1681503,Materials
2022-11-10,ASSET_E,61.38,1457147,Retail
2022-11-10,VNINDEX,826.39,0,Benchmark
2022-11-11,ASSET_A,174.03,855095,Technology
2022-11-11,ASSET_B,182.36,1349451,Banking
2022-11-11,ASSET_C,36.51,1129253,Consumer
2022-11-11,ASSET_D,29.98,2483628,Materials
2022-11-11,ASSET_E,60.98,477262,Retail
2022-11-11,VNINDEX,832.65,0,Benchmark
2022-11-14,ASSET_A,175.26,2077970,Technology
2022-11-14,ASSET_B,187.14,872644,Banking
2022-11-14,ASSET_C,37.38,531292,Consumer
2022-11-14,ASSET_D,29.79,1779934,Materials
2022-11-14,ASSET_E,62.47,2264267,Retail
2022-11-14,VNINDEX,848.79,0,Benchmark
2022-11-15,ASSET_A,179.39,653212,Technology
2022-11-15,ASSET_B,188.76,2356264,Banking
2022-11-15,ASSET_C,38.23,2288809,Consumer
2022-11-15,ASSET_D,30.74,1240603,Materials
2022-11-15,ASSET_E,64.41,1879534,Retail
2022-11-15,VNINDEX,864.31,0,Benchmark
2022-11-16,ASSET_A,178.33,860040,Technology
2022-11-16,ASSET_B,189.22,2054304,Banking
2022-11-16,ASSET_C,38.72,1141331,Consumer
2022-11-16,ASSET_D,30.49,929866,Materials
2022-11-16,ASSET_E,63.77,741922,Retail
2022-11-16,VNINDEX,860.51,0,Benchmark
2022-11-17,ASSET_A,173.43,1377777,Technology
2022-11-17,ASSET_B,190.75,818004,Banking
2022-11-17,ASSET_C,38.73,2042731,Consumer
2022-11-17,ASSET_D,31.13,497223,Materials
2022-11-17,ASSET_E,63.38,1790411,Retail
2022-11-17,VNINDEX,864.67,0,Benchmark
2022-11-18,ASSET_A,172.5,483001,Technology
2022-11-18,ASSET_B,194.92,1943294,Banking
2022-11-18,ASSET_C,39.04,682328,Consumer
2022-11-18,ASSET_D,30.46,2011479,Materials
2022-11-18,ASSET_E,63.38,783900,Retail
2022-11-18,VNINDEX,858.22,0,Benchmark
2022-11-21,ASSET_A,170.24,1213525,Technology
2022-11-21,ASSET_B,198.52,777332,Banking
2022-11-21,ASSET_C,38.62,1495415,Consumer
2022-11-21,ASSET_D,30.49,2359065,Materials
2022-11-21,ASSET_E,62.16,1333259,Retail
2022-11-21,VNINDEX,858.66,0,Benchmark
2022-11-22,ASSET_A,170.06,2310899,Technology
2022-11-22,ASSET_B,198.37,1351903,Banking
2022-11-22,ASSET_C,37.94,665822,Consumer
2022-11-22,ASSET_D,30.21,1794474,Materials
2022-11-22,ASSET_E,60.84,1475920,Retail
2022-11-22,VNINDEX,852.5,0,Benchmark
2022-11-23,ASSET_A,170.8,2376464,Technology
2022-11-23,ASSET_B,204.28,1972299,Banking
2022-11-23,ASSET_C,38.91,886455,Consumer
2022-11-23,ASSET_D,30.34,1423016,Materials
2022-11-23,ASSET_E,61.47,2355695,Retail
2022-11-23,VNINDEX,869.95,0,Benchmark
2022-11-24,ASSET_A,171.8,2231104,Technology
2022-11-24,ASSET_B,205.94,476381,Banking
2022-11-24,ASSET_C,38.44,1255646,Consumer
2022-11-24,ASSET_D,29.85,674364,Materials
2022-11-24,ASSET_E,62.12,1098270,Retail
2022-11-24,VNINDEX,874.07,0,Benchmark
2022-11-25,ASSET_A,170.6,1080357,Technology
2022-11-25,ASSET_B,202.8,1924010,Banking
2022-11-25,ASSET_C,38.6,2211694,Consumer
2022-11-25,ASSET_D,29.48,1752347,Materials
2022-11-25,ASSET_E,62.16,426909,Retail
2022-11-25,VNINDEX,871.9,0,Benchmark
2022-11-28,ASSET_A,174.35,536228,Technology
2022-11-28,ASSET_B,202.48,874492,Banking
2022-11-28,ASSET_C,39.13,1043421,Consumer
2022-11-28,ASSET_D,30.01,820362,Materials
2022-11-28,ASSET_E,63.94,1308290,Retail
2022-11-28,VNINDEX,885.08,0,Benchmark
2022-11-29,ASSET_A,169.39,2111294,Technology
2022-11-29,ASSET_B,193.53,1868281,Banking
2022-11-29,ASSET_C,38.7,1985041,Consumer
2022-11-29,ASSET_D,28.81,1706458,Materials
2022-11-29,ASSET_E,61.57,2345756,Retail
2022-11-29,VNINDEX,861.79,0,Benchmark
2022-11-30,ASSET_A,164.02,1183966,Technology
2022-11-30,ASSET_B,187.29,1448252,Banking
2022-11-30,ASSET_C,37.87,592626,Consumer
2022-11-30,ASSET_D,27.92,1032026,Materials
2022-11-30,ASSET_E,59.35,2076213,Retail
2022-11-30,VNINDEX,840.74,0,Benchmark
2022-12-01,ASSET_A,162.2,1972536,Technology
2022-12-01,ASSET_B,184.98,454866,Banking
2022-12-01,ASSET_C,38.22,928231,Consumer
2022-12-01,ASSET_D,27.34,2218344,Materials
2022-12-01,ASSET_E,60.35,524053,Retail
2022-12-01,VNINDEX,849.26,0,Benchmark
2022-12-02,ASSET_A,158.87,650250,Technology
2022-12-02,ASSET_B,184.0,1999965,Banking
2022-12-02,ASSET_C,38.46,1669037,Consumer
2022-12-02,ASSET_D,27.19,2365687,Materials
2022-12-02,ASSET_E,59.76,512155,Retail
2022-12-02,VNINDEX,850.08,0,Benchmark
2022-12-05,ASSET_A,158.1,1802640,Technology
2022-12-05,ASSET_B,184.24,945915,Banking
2022-12-05,ASSET_C,38.3,1383336,Consumer
2022-12-05,ASSET_D,27.76,891910,Materials
2022-12-05,ASSET_E,59.46,1989343,Retail
2022-12-05,VNINDEX,852.91,0,Benchmark
2022-12-06,ASSET_A,155.16,1631415,Technology
2022-12-06,ASSET_B,179.92,2399870,Banking
2022-12-06,ASSET_C,37.49,1453569,Consumer
2022-12-06,ASSET_D,27.62,1085334,Materials
2022-12-06,ASSET_E,57.11,1913772,Retail
2022-12-06,VNINDEX,839.19,0,Benchmark
2022-12-07,ASSET_A,153.75,2332840,Technology
2022-12-07,ASSET_B,178.47,2163779,Banking
2022-12-07,ASSET_C,37.68,1824394,Consumer
2022-12-07,ASSET_D,27.58,2336256,Materials
2022-12-07,ASSET_E,57.33,1570140,Retail
2022-12-07,VNINDEX,839.13,0,Benchmark
2022-12-08,ASSET_A,159.72,614052,Technology
2022-12-08,ASSET_B,183.62,804952,Banking
2022-12-08,ASSET_C,38.48,561909,Consumer
2022-12-08,ASSET_D,28.43,441746,Materials
2022-12-08,ASSET_E,59.94,585281,Retail
2022-12-08,VNINDEX,860.43,0,Benchmark
2022-12-09,ASSET_A,160.99,1256641,Technology
2022-12-09,ASSET_B,190.07,1661802,Banking
2022-12-09,ASSET_C,38.65,1860490,Consumer
2022-12-09,ASSET_D,28.34,1484935,Materials
2022-12-09,ASSET_E,59.7,988118,Retail
2022-12-09,VNINDEX,869.46,0,Benchmark
2022-12-12,ASSET_A,159.12,2478877,Technology
2022-12-12,ASSET_B,192.18,1160268,Banking
2022-12-12,ASSET_C,38.69,2211763,Consumer
2022-12-12,ASSET_D,29.2,697414,Materials
2022-12-12,ASSET_E,60.67,2179752,Retail
2022-12-12,VNINDEX,871.49,0,Benchmark
2022-12-13,ASSET_A,157.52,1218309,Technology
2022-12-13,ASSET_B,189.58,1664609,Banking
2022-12-13,ASSET_C,39.19,2008838,Consumer
2022-12-13,ASSET_D,30.07,1309133,Materials
2022-12-13,ASSET_E,60.32,692848,Retail
2022-12-13,VNINDEX,866.94,0,Benchmark
2022-12-14,ASSET_A,157.2,1781888,Technology
2022-12-14,ASSET_B,188.28,1569706,Banking
2022-12-14,ASSET_C,38.85,997897,Consumer
2022-12-14,ASSET_D,30.01,467560,Materials
2022-12-14,ASSET_E,58.64,823989,Retail
2022-12-14,VNINDEX,862.9,0,Benchmark
2022-12-15,ASSET_A,153.27,737989,Technology
2022-12-15,ASSET_B,181.91,1021424,Banking
2022-12-15,ASSET_C,37.8,1136984,Consumer
2022-12-15,ASSET_D,30.5,694997,Materials
2022-12-15,ASSET_E,56.51,1349599,Retail
2022-12-15,VNINDEX,840.58,0,Benchmark
2022-12-16,ASSET_A,158.22,1929650,Technology
2022-12-16,ASSET_B,181.02,1767946,Banking
2022-12-16,ASSET_C,37.21,2418899,Consumer
2022-12-16,ASSET_D,30.26,1245962,Materials
2022-12-16,ASSET_E,55.96,1943371,Retail
2022-12-16,VNINDEX,843.46,0,Benchmark
2022-12-19,ASSET_A,158.6,979100,Technology
2022-12-19,ASSET_B,181.86,946363,Banking
2022-12-19,ASSET_C,37.54,2058957,Consumer
2022-12-19,ASSET_D,29.96,526112,Materials
2022-12-19,ASSET_E,56.3,2139346,Retail
2022-12-19,VNINDEX,852.54,0,Benchmark
2022-12-20,ASSET_A,154.94,1601664,Technology
2022-12-20,ASSET_B,179.53,2305427,Banking
2022-12-20,ASSET_C,37.19,2356231,Consumer
2022-12-20,ASSET_D,29.01,2074022,Materials
2022-12-20,ASSET_E,55.59,1642946,Retail
2022-12-20,VNINDEX,836.21,0,Benchmark
2022-12-21,ASSET_A,154.5,2247530,Technology
2022-12-21,ASSET_B,176.77,2387765,Banking
2022-12-21,ASSET_C,37.27,2318307,Consumer
2022-12-21,ASSET_D,28.66,1613802,Materials
2022-12-21,ASSET_E,56.56,1434230,Retail
2022-12-21,VNINDEX,829.56,0,Benchmark
2022-12-22,ASSET_A,151.95,1788206,Technology
2022-12-22,ASSET_B,171.26,748404,Banking
2022-12-22,ASSET_C,36.87,1311602,Consumer
2022-12-22,ASSET_D,29.36,1345915,Materials
2022-12-22,ASSET_E,54.74,1209806,Retail
2022-12-22,VNINDEX,817.9,0,Benchmark
2022-12-23,ASSET_A,148.8,1396202,Technology
2022-12-23,ASSET_B,168.57,1928286,Banking
2022-12-23,ASSET_C,36.88,671800,Consumer
2022-12-23,ASSET_D,28.86,1391999,Materials
2022-12-23,ASSET_E,53.77,491785,Retail
2022-12-23,VNINDEX,808.33,0,Benchmark
2022-12-26,ASSET_A,145.57,799111,Technology
2022-12-26,ASSET_B,169.0,2351689,Banking
2022-12-26,ASSET_C,37.2,879990,Consumer
2022-12-26,ASSET_D,28.48,2161887,Materials
2022-12-26,ASSET_E,53.17,961826,Retail
2022-12-26,VNINDEX,809.05,0,Benchmark
2022-12-27,ASSET_A,140.26,1116841,Technology
2022-12-27,ASSET_B,159.59,666418,Banking
2022-12-27,ASSET_C,36.84,1017810,Consumer
2022-12-27,ASSET_D,27.3,2175427,Materials
2022-12-27,ASSET_E,51.01,850970,Retail
2022-12-27,VNINDEX,788.54,0,Benchmark
2022-12-28,ASSET_A,139.3,2183479,Technology
2022-12-28,ASSET_B,161.14,1953223,Banking
2022-12-28,ASSET_C,37.48,2153190,Consumer
2022-12-28,ASSET_D,28.06,499811,Materials
2022-12-28,ASSET_E,51.46,520664,Retail
2022-12-28,VNINDEX,794.76,0,Benchmark
2022-12-29,ASSET_A,137.28,853835,Technology
2022-12-29,ASSET_B,164.89,2369184,Banking
2022-12-29,ASSET_C,38.43,980114,Consumer
2022-12-29,ASSET_D,28.83,1838946,Materials
2022-12-29,ASSET_E,51.93,1964665,Retail
2022-12-29,VNINDEX,802.41,0,Benchmark
2022-12-30,ASSET_A,135.21,1778235,Technology
2022-12-30,ASSET_B,165.18,872711,Banking
2022-12-30,ASSET_C,38.27,1158700,Consumer
2022-12-30,ASSET_D,28.5,1386418,Materials
2022-12-30,ASSET_E,50.54,1142098,Retail
2022-12-30,VNINDEX,800.09,0,Benchmark
2023-01-02,ASSET_A,128.52,1418416,Technology
2023-01-02,ASSET_B,163.1,1622977,Banking
2023-01-02,ASSET_C,36.76,2187746,Consumer
2023-01-02,ASSET_D,26.74,2044075,Materials
2023-01-02,ASSET_E,49.1,1470149,Retail
2023-01-02,VNINDEX,775.98,0,Benchmark
2023-01-03,ASSET_A,127.84,1073839,Technology
2023-01-03,ASSET_B,163.0,2075473,Banking
2023-01-03,ASSET_C,36.64,743456,Consumer
2023-01-03,ASSET_D,25.91,2052858,Materials
2023-01-03,ASSET_E,47.75,821110,Retail
2023-01-03,VNINDEX,766.61,0,Benchmark
2023-01-04,ASSET_A,131.31,1904997,Technology
2023-01-04,ASSET_B,169.28,1100060,Banking
2023-01-04,ASSET_C,37.44,1793590,Consumer
2023-01-04,ASSET_D,27.11,1887454,Materials
2023-01-04,ASSET_E,48.47,1641593,Retail
2023-01-04,VNINDEX,778.61,0,Benchmark
2023-01-05,ASSET_A,124.55,1160490,Technology
2023-01-05,ASSET_B,167.5,899423,Banking
2023-01-05,ASSET_C,36.99,1558376,Consumer
2023-01-05,ASSET_D,26.46,1816916,Materials
2023-01-05,ASSET_E,47.73,685416,Retail
2023-01-05,VNINDEX,752.37,0,Benchmark
2023-01-06,ASSET_A,123.49,1002053,Technology
2023-01-06,ASSET_B,168.15,1233992,Banking
2023-01-06,ASSET_C,37.37,2467346,Consumer
2023-01-06,ASSET_D,26.37,845072,Materials
2023-01-06,ASSET_E,47.84,1823233,Retail
2023-01-06,VNINDEX,749.29,0,Benchmark
2023-01-09,ASSET_A,118.15,1511431,Technology
2023-01-09,ASSET_B,165.35,1104316,Banking
2023-01-09,ASSET_C,37.7,1427745,Consumer
2023-01-09,ASSET_D,26.81,2190933,Materials
2023-01-09,ASSET_E,47.3,1950846,Retail
2023-01-09,VNINDEX,738.56,0,Benchmark
2023-01-10,ASSET_A,118.67,1991204,Technology
2023-01-10,ASSET_B,169.56,1923349,Banking
2023-01-10,ASSET_C,38.29,1494592,Consumer
2023-01-10,ASSET_D,28.01,1871710,Materials
2023-01-10,ASSET_E,47.42,1054003,Retail
2023-01-10,VNINDEX,746.14,0,Benchmark
2023-01-11,ASSET_A,118.26,2214694,Technology
2023-01-11,ASSET_B,166.63,1178950,Banking
2023-01-11,ASSET_C,38.11,2185037,Consumer
2023-01-11,ASSET_D,27.75,975052,Materials
2023-01-11,ASSET_E,47.1,846281,Retail
2023-01-11,VNINDEX,740.07,0,Benchmark
2023-01-12,ASSET_A,120.44,1722554,Technology
2023-01-12,ASSET_B,167.99,1190172,Banking
2023-01-12,ASSET_C,37.72,2482538,Consumer
2023-01-12,ASSET_D,27.89,888727,Materials
2023-01-12,ASSET_E,47.7,2038317,Retail
2023-01-12,VNINDEX,743.96,0,Benchmark
2023-01-13,ASSET_A,120.17,1790167,Technology
2023-01-13,ASSET_B,168.25,2383464,Banking
2023-01-13,ASSET_C,38.08,1931490,Consumer
2023-01-13,ASSET_D,27.83,1451786,Materials
2023-01-13,ASSET_E,48.33,868631,Retail
2023-01-13,VNINDEX,749.36,0,Benchmark
2023-01-16,ASSET_A,131.79,2053881,Technology
2023-01-16,ASSET_B,181.56,1615364,Banking
2023-01-16,ASSET_C,39.22,1865967,Consumer
2023-01-16,ASSET_D,29.04,1119971,Materials
2023-01-16,ASSET_E,50.55,774260,Retail
2023-01-16,VNINDEX,788.07,0,Benchmark
2023-01-17,ASSET_A,124.66,965416,Technology
2023-01-17,ASSET_B,177.19,2351657,Banking
2023-01-17,ASSET_C,39.24,2239892,Consumer
2023-01-17,ASSET_D,27.33,1821445,Materials
2023-01-17,ASSET_E,50.62,1115011,Retail
2023-01-17,VNINDEX,783.89,0,Benchmark
2023-01-18,ASSET_A,121.14,926910,Technology
2023-01-18,ASSET_B,176.36,1892048,Banking
2023-01-18,ASSET_C,39.65,2457426,Consumer
2023-01-18,ASSET_D,26.14,1253579,Materials
2023-01-18,ASSET_E,49.17,2429789,Retail
2023-01-18,VNINDEX,792.16,0,Benchmark
2023-01-19,ASSET_A,118.36,1416367,Technology
2023-01-19,ASSET_B,169.21,2258932,Banking
2023-01-19,ASSET_C,38.74,1942876,Consumer
2023-01-19,ASSET_D,23.51,753828,Materials
2023-01-19,ASSET_E,46.3,1371571,Retail
2023-01-19,VNINDEX,760.85,0,Benchmark
2023-01-20,ASSET_A,129.79,1725159,Technology
2023-01-20,ASSET_B,175.91,810287,Banking
2023-01-20,ASSET_C,39.74,1013988,Consumer
2023-01-20,ASSET_D,25.33,1229663,Materials
2023-01-20,ASSET_E,48.77,951614,Retail
2023-01-20,VNINDEX,786.15,0,Benchmark
2023-01-23,ASSET_A,128.81,1756591,Technology
2023-01-23,ASSET_B,162.69,2370185,Banking
2023-01-23,ASSET_C,39.93,1748567,Consumer
2023-01-23,ASSET_D,23.39,2113194,Materials
2023-01-23,ASSET_E,49.04,1478796,Retail
2023-01-23,VNINDEX,770.17,0,Benchmark
2023-01-24,ASSET_A,126.43,722844,Technology
2023-01-24,ASSET_B,153.45,2382907,Banking
2023-01-24,ASSET_C,36.95,895982,Consumer
2023-01-24,ASSET_D,24.75,2144443,Materials
2023-01-24,ASSET_E,48.48,1131636,Retail
2023-01-24,VNINDEX,758.64,0,Benchmark
2023-01-25,ASSET_A,117.64,2039281,Technology
2023-01-25,ASSET_B,148.74,485613,Banking
2023-01-25,ASSET_C,37.11,1450372,Consumer
2023-01-25,ASSET_D,24.08,1054087,Materials
2023-01-25,ASSET_E,50.63,1795547,Retail
2023-01-25,VNINDEX,758.35,0,Benchmark
2023-01-26,ASSET_A,104.89,1163973,Technology
2023-01-26,ASSET_B,137.48,1147962,Banking
2023-01-26,ASSET_C,36.83,1333371,Consumer
2023-01-26,ASSET_D,24.56,2071268,Materials
2023-01-26,ASSET_E,49.37,1321574,Retail
2023-01-26,VNINDEX,726.85,0,Benchmark
2023-01-27,ASSET_A,106.12,2242309,Technology
2023-01-27,ASSET_B,140.19,1267912,Banking
2023-01-27,ASSET_C,38.71,2473861,Consumer
2023-01-27,ASSET_D,24.4,595945,Materials
2023-01-27,ASSET_E,49.33,1635896,Retail
2023-01-27,VNINDEX,731.56,0,Benchmark
2023-01-30,ASSET_A,108.14,1921156,Technology
2023-01-30,ASSET_B,145.97,1280686,Banking
2023-01-30,ASSET_C,40.29,1564106,Consumer
2023-01-30,ASSET_D,23.67,2466421,Materials
2023-01-30,ASSET_E,48.8,1316280,Retail
2023-01-30,VNINDEX,751.29,0,Benchmark
2023-01-31,ASSET_A,105.3,2464180,Technology
2023-01-31,ASSET_B,151.79,2034646,Banking
2023-01-31,ASSET_C,42.23,2414246,Consumer
2023-01-31,ASSET_D,25.04,2007972,Materials
2023-01-31,ASSET_E,51.32,1411536,Retail
2023-01-31,VNINDEX,757.48,0,Benchmark
2023-02-01,ASSET_A,100.43,1726503,Technology
2023-02-01,ASSET_B,146.43,1866880,Banking
2023-02-01,ASSET_C,40.87,2097086,Consumer
2023-02-01,ASSET_D,25.21,485776,Materials
2023-02-01,ASSET_E,50.4,1339026,Retail
2023-02-01,VNINDEX,725.53,0,Benchmark
2023-02-02,ASSET_A,100.44,1507740,Technology
2023-02-02,ASSET_B,150.06,847055,Banking
2023-02-02,ASSET_C,40.77,2182591,Consumer
2023-02-02,ASSET_D,24.3,1880537,Materials
2023-02-02,ASSET_E,53.0,1227274,Retail
2023-02-02,VNINDEX,723.24,0,Benchmark
2023-02-03,ASSET_A,106.04,794507,Technology
2023-02-03,ASSET_B,156.62,1678448,Banking
2023-02-03,ASSET_C,42.0,755476,Consumer
2023-02-03,ASSET_D,24.52,1437431,Materials
2023-02-03,ASSET_E,57.62,2423953,Retail
2023-02-03,VNINDEX,738.18,0,Benchmark
2023-02-06,ASSET_A,100.45,1237196,Technology
2023-02-06,ASSET_B,147.4,2446717,Banking
2023-02-06,ASSET_C,40.22,2028170,Consumer
2023-02-06,ASSET_D,22.48,2255727,Materials
2023-02-06,ASSET_E,52.85,958151,Retail
2023-02-06,VNINDEX,701.51,0,Benchmark
2023-02-07,ASSET_A,101.12,2202519,Technology
2023-02-07,ASSET_B,146.16,1324251,Banking
2023-02-07,ASSET_C,38.52,928113,Consumer
2023-02-07,ASSET_D,21.71,903944,Materials
2023-02-07,ASSET_E,49.49,2091375,Retail
2023-02-07,VNINDEX,681.42,0,Benchmark
2023-02-08,ASSET_A,103.98,1202262,Technology
2023-02-08,ASSET_B,154.55,2349248,Banking
2023-02-08,ASSET_C,38.84,1612875,Consumer
2023-02-08,ASSET_D,22.35,2273356,Materials
2023-02-08,ASSET_E,46.52,1890879,Retail
2023-02-08,VNINDEX,698.04,0,Benchmark
2023-02-09,ASSET_A,104.5,512037,Technology
2023-02-09,ASSET_B,157.65,1764458,Banking
2023-02-09,ASSET_C,38.07,1420927,Consumer
2023-02-09,ASSET_D,22.24,2228294,Materials
2023-02-09,ASSET_E,48.15,1508724,Retail
2023-02-09,VNINDEX,703.34,0,Benchmark
2023-02-10,ASSET_A,109.61,914778,Technology
2023-02-10,ASSET_B,165.52,2342417,Banking
2023-02-10,ASSET_C,38.93,945482,Consumer
2023-02-10,ASSET_D,21.04,984904,Materials
2023-02-10,ASSET_E,49.63,1066752,Retail
2023-02-10,VNINDEX,711.43,0,Benchmark
2023-02-13,ASSET_A,112.57,1649952,Technology
2023-02-13,ASSET_B,166.12,2295939,Banking
2023-02-13,ASSET_C,40.66,2468221,Consumer
2023-02-13,ASSET_D,21.72,1307906,Materials
2023-02-13,ASSET_E,52.23,1416036,Retail
2023-02-13,VNINDEX,748.52,0,Benchmark
2023-02-14,ASSET_A,125.21,1721130,Technology
2023-02-14,ASSET_B,167.64,435015,Banking
2023-02-14,ASSET_C,40.76,2238421,Consumer
2023-02-14,ASSET_D,22.6,1746861,Materials
2023-02-14,ASSET_E,51.0,2184120,Retail
2023-02-14,VNINDEX,758.29,0,Benchmark
2023-02-15,ASSET_A,129.42,2466023,Technology
2023-02-15,ASSET_B,170.24,2080595,Banking
2023-02-15,ASSET_C,40.84,1605922,Consumer
2023-02-15,ASSET_D,22.86,904502,Materials
2023-02-15,ASSET_E,51.75,782085,Retail
2023-02-15,VNINDEX,772.14,0,Benchmark
2023-02-16,ASSET_A,142.65,2361096,Technology
2023-02-16,ASSET_B,193.24,797092,Banking
2023-02-16,ASSET_C,44.01,422713,Consumer
2023-02-16,ASSET_D,24.41,2498158,Materials
2023-02-16,ASSET_E,55.81,1630941,Retail
2023-02-16,VNINDEX,831.37,0,Benchmark
2023-02-17,ASSET_A,144.18,1516159,Technology
2023-02-17,ASSET_B,200.03,2130943,Banking
2023-02-17,ASSET_C,44.62,784865,Consumer
2023-02-17,ASSET_D,23.44,800982,Materials
2023-02-17,ASSET_E,56.82,2006186,Retail
2023-02-17,VNINDEX,826.74,0,Benchmark
2023-02-20,ASSET_A,149.51,1564476,Technology
2023-02-20,ASSET_B,187.17,2096832,Banking
2023-02-20,ASSET_C,42.66,877623,Consumer
2023-02-20,ASSET_D,22.41,911993,Materials
2023-02-20,ASSET_E,56.12,1731282,Retail
2023-02-20,VNINDEX,809.19,0,Benchmark
2023-02-21,ASSET_A,155.51,2081410,Technology
2023-02-21,ASSET_B,197.34,942657,Banking
2023-02-21,ASSET_C,41.8,2441019,Consumer
2023-02-21,ASSET_D,23.9,1451462,Materials
2023-02-21,ASSET_E,57.88,702724,Retail
2023-02-21,VNINDEX,818.83,0,Benchmark
2023-02-22,ASSET_A,149.69,502158,Technology
2023-02-22,ASSET_B,194.33,539057,Banking
2023-02-22,ASSET_C,43.2,1247838,Consumer
2023-02-22,ASSET_D,23.21,1393041,Materials
2023-02-22,ASSET_E,58.34,1468459,Retail
2023-02-22,VNINDEX,828.83,0,Benchmark
2023-02-23,ASSET_A,154.15,1649880,Technology
2023-02-23,ASSET_B,185.12,1280747,Banking
2023-02-23,ASSET_C,41.32,498142,Consumer
2023-02-23,ASSET_D,23.49,505409,Materials
2023-02-23,ASSET_E,59.6,784316,Retail
2023-02-23,VNINDEX,817.24,0,Benchmark
2023-02-24,ASSET_A,147.66,1395404,Technology
2023-02-24,ASSET_B,177.44,1036249,Banking
2023-02-24,ASSET_C,40.88,1630930,Consumer
2023-02-24,ASSET_D,22.85,2311349,Materials
2023-02-24,ASSET_E,59.14,2349967,Retail
2023-02-24,VNINDEX,794.84,0,Benchmark
2023-02-27,ASSET_A,159.28,2044485,Technology
2023-02-27,ASSET_B,190.93,1563020,Banking
2023-02-27,ASSET_C,44.8,2395915,Consumer
2023-02-27,ASSET_D,24.63,904283,Materials
2023-02-27,ASSET_E,60.62,1138647,Retail
2023-02-27,VNINDEX,846.41,0,Benchmark
2023-02-28,ASSET_A,154.42,2080747,Technology
2023-02-28,ASSET_B,185.38,572240,Banking
2023-02-28,ASSET_C,46.9,1577846,Consumer
2023-02-28,ASSET_D,24.21,616467,Materials
2023-02-28,ASSET_E,63.7,1285350,Retail
2023-02-28,VNINDEX,854.14,0,Benchmark
2023-03-01,ASSET_A,153.57,1776747,Technology
2023-03-01,ASSET_B,183.85,492800,Banking
2023-03-01,ASSET_C,46.94,1332425,Consumer
2023-03-01,ASSET_D,23.41,1490336,Materials
2023-03-01,ASSET_E,64.82,2200749,Retail
2023-03-01,VNINDEX,837.54,0,Benchmark
2023-03-02,ASSET_A,154.75,1780293,Technology
2023-03-02,ASSET_B,193.38,1317998,Banking
2023-03-02,ASSET_C,48.75,769213,Consumer
2023-03-02,ASSET_D,24.03,2349324,Materials
2023-03-02,ASSET_E,67.3,1296633,Retail
2023-03-02,VNINDEX,858.77,0,Benchmark
2023-03-03,ASSET_A,154.77,1851377,Technology
2023-03-03,ASSET_B,198.15,2016563,Banking
2023-03-03,ASSET_C,51.29,2245464,Consumer
2023-03-03,ASSET_D,23.5,404755,Materials
2023-03-03,ASSET_E,67.68,807274,Retail
